CommonName,TaxonomicGroup,MaxStatus,State,RegionCentroidLatitude,RegionCentroidLongitude,ManagementCategory,TimeSeriesID,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Lesser Sand Plover,Birds,Endangered,South Australia,-33.79845532,134.7934883,Unknown,363_2_4_267052_139,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-28.35742949,114.4413846,Unknown,363_2_4_267058_139,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lesser Sand Plover,Birds,Endangered,Tasmania,-42.65599782,147.7519754,Unknown,363_2_4_267059_139,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267060_139,0.0,,,,,,,,,,,,,,,,4.0,,,,,,,,0.0,,,,,,,,0.0,,,,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-34.15050767,116.6498318,Unknown,363_2_4_267070_139,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,1.0,1.0,3.0,6.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Tasmania,-40.44800762,144.5314487,Unknown,363_2_4_267071_139,,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-32.06595744,127.5510533,Unknown,363_2_4_267072_139,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,1.0,0.0,,,0.0,,,0.0,,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267076_139,0.0,0.0,0.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0
Lesser Sand Plover,Birds,Endangered,Tasmania,-40.43566564,147.8210816,Unknown,363_2_4_267081_139,1.0,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Tasmania,-40.44800762,144.5314487,Unknown,363_2_4_267089_139,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_267106_139,,,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,
Lesser Sand Plover,Birds,Endangered,Tasmania,-40.43566564,147.8210816,Unknown,363_2_4_267107_139,0.0,,0.0,0.0,0.0,0.0,,1.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,,,,,,,,,,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-31.91534834,115.4916095,Unknown,363_2_4_267111_139,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-29.24588835,153.2593919,Unknown,363_2_4_267124_139,171.0,,,18.0,34.0,,,,,,22.0,,,,0.0,15.0,9.0,3.0,12.0,4.0,,0.0,10.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-34.66180604,150.8782982,Unknown,363_2_4_267168_139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-25.01534752,114.4114369,Unknown,363_2_4_267178_139,,,,,,,,,,,,,,,,3.0,,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.32100885,144.2402249,Unknown,363_2_4_267196_139,,0.0,0.0,,0.0,0.0,,,0.0,3.0,,0.0,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,,,,0.0,,,,0.0,
Lesser Sand Plover,Birds,Endangered,South Australia,-33.79845532,134.7934883,Unknown,363_2_4_267199_139,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-31.91534834,115.4916095,Unknown,363_2_4_267214_139,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0
Lesser Sand Plover,Birds,Endangered,Victoria,-38.32100885,144.2402249,Unknown,363_2_4_267219_139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Northern Territory,-12.72421308,131.1774919,Unknown,363_2_4_267239_139,,0.0,8.0,0.0,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,,
Lesser Sand Plover,Birds,Endangered,Northern Territory,-12.72421308,131.1774919,Unknown,363_2_4_267240_139,0.0,6.0,38.0,0.0,46.0,,,,,0.0,5.0,0.0,,,,0.0,,0.0,1.0,2.0,3.0,3.0,7.0,10.0,31.0,8.0,8.0,1.0,0.0,45.0,5.0,6.0,2.0,2.0,2.0,6.0,13.0,4.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-20.66052834,117.0795967,Unknown,363_2_4_267245_139,7.0,,,,,,,,,,,,,,,,,0.0,0.0,3.0,85.0,94.0,10.0,,,,,,121.0,54.0,109.0,,20.0,817.0,1248.0,30.0,137.0,
Lesser Sand Plover,Birds,Endangered,Western Australia,-25.01534752,114.4114369,Unknown,363_2_4_267252_139,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,6.0,,,,,0.0,,0.0,,,0.0,,9.0,1.0
Lesser Sand Plover,Birds,Endangered,South Australia,-33.79845532,134.7934883,Unknown,363_2_4_267262_139,0.0,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,2.0,3.0,,,,0.0,,,2.0,,0.0,2.0,2.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-34.66180604,150.8782982,Unknown,363_2_4_267271_139,,25.0,2.0,3.0,10.0,0.0,,50.0,11.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-20.66052834,117.0795967,Unknown,363_2_4_267272_139,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3.0,,,,,,,,0.0,
Lesser Sand Plover,Birds,Endangered,Northern Territory,-22.67562014,134.1467858,Unknown,363_2_4_267281_139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,20.0,,0.0,6.0,0.0,1.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Northern Territory,-12.72421308,131.1774919,Unknown,363_2_4_267307_139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,69.0,,,,
Lesser Sand Plover,Birds,Endangered,South Australia,-37.34930962,140.0267898,Unknown,363_2_4_267309_139,0.0,,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,1.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-31.91534834,115.4916095,Unknown,363_2_4_267312_139,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_267314_139,,,,,,,,,,,,,,,,,,,,,,,,,0.0,47.0,,,,,,17.0,,,,,,
Lesser Sand Plover,Birds,Endangered,New South Wales,-29.24588835,153.2593919,Unknown,363_2_4_267316_139,,,,,,36.0,,,,,0.0,,0.0,,,,0.0,0.0,,,,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lesser Sand Plover,Birds,Endangered,Western Australia,-25.01534752,114.4114369,Unknown,363_2_4_267317_139,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,0.0,,,,0.0,0.0,,,,,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Tasmania,-40.44800762,144.5314487,Unknown,363_2_4_267318_139,,,,,2.0,0.0,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.32100885,144.2402249,Unknown,363_2_4_267322_139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,
Lesser Sand Plover,Birds,Endangered,South Australia,-33.79845532,134.7934883,Unknown,363_2_4_267328_139,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267340_139,10.0,26.0,4.0,4.0,12.0,6.0,3.0,12.0,36.0,11.0,0.0,0.0,18.0,15.0,8.0,9.0,3.0,,0.0,5.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Lesser Sand Plover,Birds,Endangered,Western Australia,-34.69551507,116.1574097,Unknown,363_2_4_267360_139,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lesser Sand Plover,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_267367_139,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,2.0,,,,,
Lesser Sand Plover,Birds,Endangered,Northern Territory,-12.72421308,131.1774919,Unknown,363_2_4_267368_139,110.0,,1.0,,,,,,,,,,,,,,,,0.0,,41.0,,0.0,3.0,4.0,3.0,3.0,2.0,3.0,12.0,5.0,3.0,3.0,10.0,4.0,2.0,6.0,2.0
Lesser Sand Plover,Birds,Endangered,Northern Territory,-11.98931535,134.5789613,Unknown,363_2_4_267369_139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3624.0,,,594.0,,183.0,
Lesser Sand Plover,Birds,Endangered,New South Wales,-29.24588835,153.2593919,Unknown,363_2_4_267376_139,,,,,,,,,,,11.0,,,,50.0,,,,,8.0,,3.0,,,,8.0,2.0,1.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267391_139,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-35.26523623,150.6600222,Unknown,363_2_4_267394_139,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267399_139,,,20.0,0.0,5.0,0.0,20.0,15.0,100.0,10.0,0.0,,,0.0,,2.0,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,
Lesser Sand Plover,Birds,Endangered,Tasmania,-42.65599782,147.7519754,Unknown,363_2_4_267400_139,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,363_2_4_267408_139,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-29.72878088,126.6940185,Unknown,363_2_4_267420_139,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,,0.0,30.0,2.0,,,,,,
Lesser Sand Plover,Birds,Endangered,New South Wales,-33.68682216,151.3158186,Unknown,363_2_4_267428_139,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-31.91534834,115.4916095,Unknown,363_2_4_267437_139,,,,,,,,,,,,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,0.0,
Lesser Sand Plover,Birds,Endangered,Northern Territory,-12.72421308,131.1774919,Unknown,363_2_4_267441_139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,380.0,,,,
Lesser Sand Plover,Birds,Endangered,South Australia,-32.76422562,134.4945286,Unknown,363_2_4_267443_139,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,3.0,4.0,,0.0,,,,,,
Lesser Sand Plover,Birds,Endangered,Queensland,-14.30648323,141.8775413,Unknown,363_2_4_267464_139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,
Lesser Sand Plover,Birds,Endangered,South Australia,-33.91392283,137.9381525,Unknown,363_2_4_267471_139,,,,,,,,,,,,,,,,4.0,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,
Lesser Sand Plover,Birds,Endangered,New South Wales,-32.36602361,152.2972976,Unknown,363_2_4_267484_139,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-32.36602361,152.2972976,Unknown,363_2_4_267487_139,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-32.36602361,152.2972976,Unknown,363_2_4_267489_139,,,,,,,,,,,,,,,,,,,,5.0,4.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-32.36602361,152.2972976,Unknown,363_2_4_267490_139,,,,,,,,,,,,,,,,,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,South Australia,-33.91392283,137.9381525,Unknown,363_2_4_267501_139,,2.0,1.0,,0.0,3.0,,,,,0.0,9.0,,,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_267505_139,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_267507_139,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,0.0,,,,,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267509_139,0.0,0.0,0.0,6.0,0.0,6.0,2.0,1.0,9.0,3.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267512_139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_267516_139,,,,,,,,,,,,,,,,,,,,,,,,,51.0,3.0,,,,,,0.0,,,,,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-22.40506269,114.4195664,Unknown,363_2_4_267521_139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,8.0,5.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-34.15050767,116.6498318,Unknown,363_2_4_267527_139,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,South Australia,-32.76295029,136.9454822,Unknown,363_2_4_267533_139,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.51214642,142.5392623,Unknown,363_2_4_267536_139,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.32100885,144.2402249,Unknown,363_2_4_267538_139,22.0,27.0,18.0,17.0,3.0,27.0,0.0,5.0,0.0,5.0,5.0,0.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267539_139,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-22.40506269,114.4195664,Unknown,363_2_4_267540_139,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,17.0,0.0,0.0,5.0,
Lesser Sand Plover,Birds,Endangered,Western Australia,-22.40506269,114.4195664,Unknown,363_2_4_267544_139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,,
Lesser Sand Plover,Birds,Endangered,Northern Territory,-12.72421308,131.1774919,Unknown,363_2_4_267546_139,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-22.40506269,114.4195664,Unknown,363_2_4_267551_139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,,2.0,0.0,
Lesser Sand Plover,Birds,Endangered,Tasmania,-40.44800762,144.5314487,Unknown,363_2_4_267553_139,4.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,0.0
Lesser Sand Plover,Birds,Endangered,South Australia,-33.79845532,134.7934883,Unknown,363_2_4_267555_139,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,
Lesser Sand Plover,Birds,Endangered,South Australia,-33.91392283,137.9381525,Unknown,363_2_4_267557_139,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-22.40506269,114.4195664,Unknown,363_2_4_267568_139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,1.0,0.0
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267569_139,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,,,,,,0.0,,,36.0,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267573_139,,,,,,,,,,,,,,,,,0.0,,2.0,0.0,,,,,,,,,,,,,,,,,,
Lesser Sand Plover,Birds,Endangered,Tasmania,-40.44800762,144.5314487,Unknown,363_2_4_267575_139,,,,0.0,0.0,0.0,0.0,,0.0,2.0,5.0,2.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lesser Sand Plover,Birds,Endangered,New South Wales,-34.66180604,150.8782982,Unknown,363_2_4_267577_139,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-34.66180604,150.8782982,Unknown,363_2_4_267579_139,,,,,,,,,,,,,,,,,,,0.0,,,,14.0,0.0,0.0,0.0,0.0,0.0,13.0,,0.0,,0.0,0.0,0.0,0.0,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.38643205,146.2603928,Unknown,363_2_4_267599_139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,0.0
Lesser Sand Plover,Birds,Endangered,New South Wales,-29.24588835,153.2593919,Unknown,363_2_4_267608_139,,0.0,14.0,,,,,,,,0.0,,15.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Western Australia,-22.40506269,114.4195664,Unknown,363_2_4_267613_139,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,1.0,0.0,0.0,0.0,
Lesser Sand Plover,Birds,Endangered,South Australia,-32.76422562,134.4945286,Unknown,363_2_4_267615_139,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,,1.0,0.0,,,,,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Northern Territory,-12.72421308,131.1774919,Unknown,363_2_4_267620_139,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,South Australia,-33.79845532,134.7934883,Unknown,363_2_4_267633_139,,0.0,1.0,5.0,3.0,6.0,,,,,,,,,4.0,5.0,,,0.0,,,,,,0.0,0.0,0.0,,0.0,2.0,6.0,,,,0.0,,0.0,0.0
Lesser Sand Plover,Birds,Endangered,Victoria,-38.32100885,144.2402249,Unknown,363_2_4_267636_139,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,
Lesser Sand Plover,Birds,Endangered,Victoria,-38.32100885,144.2402249,Unknown,363_2_4_267651_139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
Lesser Sand Plover,Birds,Endangered,New South Wales,-33.2071383,151.5581067,Unknown,363_2_4_267656_139,3.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0
Lesser Sand Plover,Birds,Endangered,South Australia,-33.79845532,134.7934883,Unknown,363_2_4_267661_139,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,1.0,0.0,,,0.0,3.0,2.0,,,,,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-20.66052834,117.0795967,Unknown,363_2_4_267664_139,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,45.0,,32.0,62.0,,,,,24.0,
Lesser Sand Plover,Birds,Endangered,Western Australia,-18.31114598,122.3163212,Unknown,363_2_4_267665_139,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,1.0,1.0,0.0,5.0,6.0,,,,
Lesser Sand Plover,Birds,Endangered,Queensland,-18.76298318,146.4544179,Unknown,363_2_4_267666_139,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,28.0,,,48.0,110.0,,,,,,
Lesser Sand Plover,Birds,Endangered,Western Australia,-20.66052834,117.0795967,Unknown,363_2_4_267671_139,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,8.0,,,,,,,,0.0,
Lesser Sand Plover,Birds,Endangered,South Australia,-33.91392283,137.9381525,Unknown,363_2_4_267681_139,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesser Sand Plover,Birds,Endangered,South Australia,-33.91392283,137.9381525,Unknown,363_2_4_267682_139,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
